run_id,seed,response_time
2,44,41.0
2,44,24.0
2,44,32.0
2,44,34.0
2,44,33.0
2,44,21.0
2,44,35.0
2,44,23.0
2,44,24.0
2,44,24.0
2,44,47.0
2,44,19.0
2,44,44.0
2,44,15.0
2,44,37.0
2,44,20.0
2,44,17.0
2,44,13.0
2,44,33.0
2,44,61.0
2,44,24.0
2,44,19.0
2,44,12.0
2,44,33.0
2,44,22.0
2,44,33.0
2,44,36.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,26.0
2,44,33.0
2,44,35.0
2,44,19.0
2,44,18.0
2,44,16.0
2,44,14.0
2,44,15.0
2,44,25.0
2,44,23.0
2,44,16.0
2,44,28.0
2,44,34.0
2,44,47.0
2,44,14.0
2,44,24.0
2,44,27.0
2,44,40.0
2,44,26.0
2,44,32.0
2,44,38.0
2,44,21.0
2,44,15.0
2,44,68.0
2,44,15.0
2,44,29.0
2,44,35.0
2,44,47.0
2,44,26.0
2,44,23.0
2,44,19.0
2,44,15.0
2,44,14.0
2,44,31.0
2,44,24.0
2,44,24.0
2,44,44.0
2,44,33.0
2,44,19.0
2,44,18.0
2,44,18.0
2,44,45.0
2,44,41.0
2,44,27.0
2,44,21.0
2,44,11.0
2,44,15.0
2,44,16.0
2,44,19.0
2,44,16.0
2,44,21.0
2,44,24.0
2,44,31.0
2,44,19.0
2,44,18.0
2,44,19.0
2,44,35.0
2,44,19.0
2,44,39.0
2,44,31.0
2,44,13.0
2,44,27.0
2,44,13.0
2,44,19.0
2,44,26.0
2,44,22.0
2,44,21.0
2,44,24.0
2,44,18.0
2,44,26.0
2,44,26.0
2,44,20.0
2,44,24.0
2,44,16.0
2,44,24.0
2,44,18.0
2,44,33.0
2,44,19.0
2,44,25.0
2,44,37.0
2,44,14.0
2,44,19.0
2,44,21.0
2,44,39.0
2,44,35.0
2,44,29.0
2,44,36.0
2,44,12.0
2,44,16.0
2,44,29.0
2,44,12.0
2,44,22.0
2,44,23.0
2,44,23.0
2,44,32.0
2,44,29.0
2,44,22.0
2,44,25.0
2,44,30.0
2,44,43.0
2,44,21.0
2,44,28.0
2,44,19.0
2,44,32.0
2,44,33.0
2,44,35.0
2,44,37.0
2,44,18.0
2,44,20.0
2,44,30.0
2,44,31.0
2,44,39.0
2,44,29.0
2,44,28.0
2,44,55.0
2,44,30.0
2,44,28.0
2,44,34.0
2,44,51.0
2,44,18.0
2,44,44.0
2,44,27.0
2,44,11.0
2,44,11.0
2,44,29.0
2,44,25.0
2,44,16.0
2,44,39.0
2,44,18.0
2,44,15.0
2,44,18.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,18.0
2,44,33.0
2,44,44.0
2,44,29.0
2,44,17.0
2,44,18.0
2,44,14.0
2,44,20.0
2,44,21.0
2,44,38.0
2,44,18.0
2,44,29.0
2,44,27.0
2,44,36.0
2,44,11.0
2,44,22.0
2,44,26.0
2,44,43.0
2,44,20.0
2,44,34.0
2,44,11.0
2,44,34.0
2,44,17.0
2,44,24.0
2,44,31.0
2,44,29.0
2,44,12.0
2,44,23.0
2,44,18.0
2,44,33.0
2,44,12.0
2,44,50.0
2,44,15.0
2,44,24.0
2,44,49.0
2,44,19.0
2,44,30.0
2,44,12.0
2,44,20.0
2,44,23.0
2,44,31.0
2,44,22.0
2,44,40.0
2,44,28.0
2,44,21.0
2,44,32.0
2,44,33.0
2,44,19.0
2,44,12.0
2,44,18.0
2,44,19.0
2,44,46.0
2,44,14.0
2,44,38.0
2,44,21.0
2,44,17.0
2,44,22.0
2,44,16.0
2,44,31.0
2,44,35.0
2,44,39.0
2,44,20.0
2,44,14.0
2,44,21.0
2,44,19.0
2,44,15.0
2,44,32.0
2,44,20.0
2,44,18.0
2,44,37.0
2,44,28.0
2,44,18.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,29.0
2,44,33.0
2,44,28.0
2,44,17.0
2,44,25.0
2,44,33.0
2,44,24.0
2,44,29.0
2,44,37.0
2,44,17.0
2,44,13.0
2,44,13.0
2,44,32.0
2,44,28.0
2,44,27.0
2,44,21.0
2,44,13.0
2,44,26.0
2,44,19.0
2,44,26.0
2,44,41.0
2,44,33.0
2,44,43.0
2,44,19.0
2,44,12.0
2,44,15.0
2,44,18.0
2,44,15.0
2,44,19.0
2,44,21.0
2,44,40.0
2,44,23.0
2,44,22.0
2,44,23.0
2,44,19.0
2,44,23.0
2,44,38.0
2,44,26.0
2,44,39.0
2,44,40.0
2,44,59.0
2,44,15.0
2,44,22.0
2,44,12.0
2,44,23.0
2,44,28.0
2,44,51.0
2,44,22.0
2,44,21.0
2,44,15.0
2,44,18.0
2,44,22.0
2,44,13.0
2,44,19.0
2,44,36.0
2,44,29.0
2,44,20.0
2,44,32.0
2,44,30.0
2,44,20.0
2,44,17.0
2,44,27.0
2,44,47.0
2,44,41.0
2,44,42.0
2,44,16.0
2,44,19.0
2,44,19.0
2,44,33.0
2,44,22.0
2,44,41.0
2,44,42.0
2,44,42.0
2,44,44.0
2,44,11.0
2,44,22.0
2,44,21.0
2,44,40.0
2,44,49.0
2,44,29.0
2,44,45.0
2,44,12.0
2,44,33.0
2,44,30.0
2,44,30.0
2,44,39.0
2,44,27.0
2,44,38.0
2,44,24.0
2,44,43.0
2,44,23.0
2,44,16.0
2,44,18.0
2,44,16.0
2,44,21.0
2,44,18.0
2,44,28.0
2,44,47.0
2,44,36.0
2,44,24.0
2,44,40.0
2,44,13.0
2,44,17.0
2,44,18.0
2,44,21.0
2,44,19.0
2,44,21.0
2,44,25.0
2,44,21.0
2,44,36.0
2,44,28.0
2,44,18.0
2,44,20.0
2,44,26.0
2,44,22.0
2,44,56.0
2,44,13.0
2,44,15.0
2,44,35.0
2,44,29.0
2,44,34.0
2,44,14.0
2,44,19.0
2,44,29.0
2,44,26.0
2,44,19.0
2,44,15.0
2,44,13.0
2,44,38.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,24.0
2,44,26.0
2,44,36.0
2,44,43.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,33.0
2,44,18.0
2,44,63.0
2,44,23.0
2,44,23.0
2,44,24.0
2,44,16.0
2,44,22.0
2,44,16.0
2,44,17.0
2,44,28.0
2,44,28.0
2,44,29.0
2,44,37.0
2,44,25.0
2,44,14.0
2,44,44.0
2,44,45.0
2,44,22.0
2,44,33.0
2,44,29.0
2,44,21.0
2,44,11.0
2,44,21.0
2,44,17.0
2,44,19.0
2,44,39.0
2,44,12.0
2,44,23.0
2,44,16.0
2,44,13.0
2,44,23.0
2,44,19.0
2,44,26.0
2,44,19.0
2,44,22.0
2,44,15.0
2,44,16.0
2,44,21.0
2,44,23.0
2,44,21.0
2,44,18.0
2,44,30.0
2,44,16.0
2,44,36.0
2,44,39.0
2,44,54.0
2,44,15.0
2,44,18.0
2,44,21.0
2,44,16.0
2,44,19.0
2,44,29.0
2,44,30.0
2,44,18.0
2,44,28.0
2,44,25.0
2,44,25.0
2,44,40.0
2,44,37.0
2,44,19.0
2,44,31.0
2,44,21.0
2,44,23.0
2,44,15.0
2,44,34.0
2,44,33.0
2,44,30.0
2,44,19.0
2,44,20.0
2,44,19.0
2,44,16.0
2,44,26.0
2,44,12.0
2,44,18.0
2,44,28.0
2,44,22.0
2,44,24.0
2,44,37.0
2,44,24.0
2,44,41.0
2,44,24.0
2,44,32.0
2,44,34.0
2,44,33.0
2,44,21.0
2,44,35.0
2,44,23.0
2,44,24.0
2,44,24.0
2,44,47.0
2,44,19.0
2,44,44.0
2,44,15.0
2,44,37.0
2,44,20.0
2,44,17.0
2,44,13.0
2,44,33.0
2,44,61.0
2,44,24.0
2,44,19.0
2,44,12.0
2,44,33.0
2,44,22.0
2,44,33.0
2,44,36.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,26.0
2,44,33.0
2,44,35.0
2,44,19.0
2,44,18.0
2,44,16.0
2,44,14.0
2,44,15.0
2,44,25.0
2,44,23.0
2,44,16.0
2,44,28.0
2,44,34.0
2,44,47.0
2,44,14.0
2,44,24.0
2,44,27.0
2,44,40.0
2,44,26.0
2,44,32.0
2,44,38.0
2,44,21.0
2,44,15.0
2,44,68.0
2,44,15.0
2,44,29.0
2,44,35.0
2,44,47.0
2,44,26.0
2,44,23.0
2,44,19.0
2,44,15.0
2,44,14.0
2,44,31.0
2,44,24.0
2,44,24.0
2,44,44.0
2,44,33.0
2,44,19.0
2,44,18.0
2,44,18.0
2,44,45.0
2,44,41.0
2,44,27.0
2,44,21.0
2,44,11.0
2,44,15.0
2,44,16.0
2,44,19.0
2,44,16.0
2,44,21.0
2,44,24.0
2,44,31.0
2,44,19.0
2,44,18.0
2,44,19.0
2,44,35.0
2,44,19.0
2,44,39.0
2,44,31.0
2,44,13.0
2,44,27.0
2,44,13.0
2,44,19.0
2,44,26.0
2,44,22.0
2,44,21.0
2,44,24.0
2,44,18.0
2,44,26.0
2,44,26.0
2,44,20.0
2,44,24.0
2,44,16.0
2,44,24.0
2,44,18.0
2,44,33.0
2,44,19.0
2,44,25.0
2,44,37.0
2,44,14.0
2,44,19.0
2,44,21.0
2,44,39.0
2,44,35.0
2,44,29.0
2,44,36.0
2,44,12.0
2,44,16.0
2,44,29.0
2,44,12.0
2,44,22.0
2,44,23.0
2,44,23.0
2,44,32.0
2,44,29.0
2,44,22.0
2,44,25.0
2,44,30.0
2,44,43.0
2,44,21.0
2,44,28.0
2,44,19.0
2,44,32.0
2,44,33.0
2,44,35.0
2,44,37.0
2,44,18.0
2,44,20.0
2,44,30.0
2,44,31.0
2,44,39.0
2,44,29.0
2,44,28.0
2,44,55.0
2,44,30.0
2,44,28.0
2,44,34.0
2,44,51.0
2,44,18.0
2,44,44.0
2,44,27.0
2,44,11.0
2,44,11.0
2,44,29.0
2,44,25.0
2,44,16.0
2,44,39.0
2,44,18.0
2,44,15.0
2,44,18.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,18.0
2,44,33.0
2,44,44.0
2,44,29.0
2,44,17.0
2,44,18.0
2,44,14.0
2,44,20.0
2,44,21.0
2,44,38.0
2,44,18.0
2,44,29.0
2,44,27.0
2,44,36.0
2,44,11.0
2,44,22.0
2,44,26.0
2,44,43.0
2,44,20.0
2,44,34.0
2,44,11.0
2,44,34.0
2,44,17.0
2,44,24.0
2,44,31.0
2,44,29.0
2,44,12.0
2,44,23.0
2,44,18.0
2,44,33.0
2,44,12.0
2,44,50.0
2,44,15.0
2,44,24.0
2,44,49.0
2,44,19.0
2,44,30.0
2,44,12.0
2,44,20.0
2,44,23.0
2,44,31.0
2,44,22.0
2,44,40.0
2,44,28.0
2,44,21.0
2,44,32.0
2,44,33.0
2,44,19.0
2,44,12.0
2,44,18.0
2,44,19.0
2,44,46.0
2,44,14.0
2,44,38.0
2,44,21.0
2,44,17.0
2,44,22.0
2,44,16.0
2,44,31.0
2,44,35.0
2,44,39.0
2,44,20.0
2,44,14.0
2,44,21.0
2,44,19.0
2,44,15.0
2,44,32.0
2,44,20.0
2,44,18.0
2,44,37.0
2,44,28.0
2,44,18.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,29.0
2,44,33.0
2,44,28.0
2,44,17.0
2,44,25.0
2,44,33.0
2,44,24.0
2,44,29.0
2,44,37.0
2,44,17.0
2,44,13.0
2,44,13.0
2,44,32.0
2,44,28.0
2,44,27.0
2,44,21.0
2,44,13.0
2,44,26.0
2,44,19.0
2,44,26.0
2,44,41.0
2,44,33.0
2,44,43.0
2,44,19.0
2,44,12.0
2,44,15.0
2,44,18.0
2,44,15.0
2,44,19.0
2,44,21.0
2,44,40.0
2,44,23.0
2,44,22.0
2,44,23.0
2,44,19.0
2,44,23.0
2,44,38.0
2,44,26.0
2,44,39.0
2,44,40.0
2,44,59.0
2,44,15.0
2,44,22.0
2,44,12.0
2,44,23.0
2,44,28.0
2,44,51.0
2,44,22.0
2,44,21.0
2,44,15.0
2,44,18.0
2,44,22.0
2,44,13.0
2,44,19.0
2,44,36.0
2,44,29.0
2,44,20.0
2,44,32.0
2,44,30.0
2,44,20.0
2,44,17.0
2,44,27.0
2,44,47.0
2,44,41.0
2,44,42.0
2,44,16.0
2,44,19.0
2,44,19.0
2,44,33.0
2,44,22.0
2,44,41.0
2,44,42.0
2,44,42.0
2,44,44.0
2,44,11.0
2,44,22.0
2,44,21.0
2,44,40.0
2,44,49.0
2,44,29.0
2,44,45.0
2,44,12.0
2,44,33.0
2,44,30.0
2,44,30.0
2,44,39.0
2,44,27.0
2,44,38.0
2,44,24.0
2,44,43.0
2,44,23.0
2,44,16.0
2,44,18.0
2,44,16.0
2,44,21.0
2,44,18.0
2,44,28.0
2,44,47.0
2,44,36.0
2,44,24.0
2,44,40.0
2,44,13.0
2,44,17.0
2,44,18.0
2,44,21.0
2,44,19.0
2,44,21.0
2,44,25.0
2,44,21.0
2,44,36.0
2,44,28.0
2,44,18.0
2,44,20.0
2,44,26.0
2,44,22.0
2,44,56.0
2,44,13.0
2,44,15.0
2,44,35.0
2,44,29.0
2,44,34.0
2,44,14.0
2,44,19.0
2,44,29.0
2,44,26.0
2,44,19.0
2,44,15.0
2,44,13.0
2,44,38.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,24.0
2,44,26.0
2,44,36.0
2,44,43.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,33.0
2,44,18.0
2,44,63.0
2,44,23.0
2,44,23.0
2,44,24.0
2,44,16.0
2,44,22.0
2,44,16.0
2,44,17.0
2,44,28.0
2,44,28.0
2,44,29.0
2,44,37.0
2,44,25.0
2,44,14.0
2,44,44.0
2,44,45.0
2,44,22.0
2,44,33.0
2,44,29.0
2,44,21.0
2,44,11.0
2,44,21.0
2,44,17.0
2,44,19.0
2,44,39.0
2,44,12.0
2,44,23.0
2,44,16.0
2,44,13.0
2,44,23.0
2,44,19.0
2,44,26.0
2,44,19.0
2,44,22.0
2,44,15.0
2,44,16.0
2,44,21.0
2,44,23.0
2,44,21.0
2,44,18.0
2,44,30.0
2,44,16.0
2,44,36.0
2,44,39.0
2,44,54.0
2,44,15.0
2,44,18.0
2,44,21.0
2,44,16.0
2,44,19.0
2,44,29.0
2,44,30.0
2,44,18.0
2,44,28.0
2,44,25.0
2,44,25.0
2,44,40.0
2,44,37.0
2,44,19.0
2,44,31.0
2,44,21.0
2,44,23.0
2,44,15.0
2,44,34.0
2,44,33.0
2,44,30.0
2,44,19.0
2,44,20.0
2,44,19.0
2,44,16.0
2,44,26.0
2,44,12.0
2,44,18.0
2,44,28.0
2,44,22.0
2,44,24.0
2,44,37.0
2,44,24.0
2,44,41.0
2,44,24.0
2,44,32.0
2,44,34.0
2,44,33.0
2,44,21.0
2,44,35.0
2,44,23.0
2,44,24.0
2,44,24.0
2,44,47.0
2,44,19.0
2,44,44.0
2,44,15.0
2,44,37.0
2,44,20.0
2,44,17.0
2,44,13.0
2,44,33.0
2,44,61.0
2,44,24.0
2,44,19.0
2,44,12.0
2,44,33.0
2,44,22.0
2,44,33.0
2,44,36.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,26.0
2,44,33.0
2,44,35.0
2,44,19.0
2,44,18.0
2,44,16.0
2,44,14.0
2,44,15.0
2,44,25.0
2,44,23.0
2,44,16.0
2,44,28.0
2,44,34.0
2,44,47.0
2,44,14.0
2,44,24.0
2,44,27.0
2,44,40.0
2,44,26.0
2,44,32.0
2,44,38.0
2,44,21.0
2,44,15.0
2,44,68.0
2,44,15.0
2,44,29.0
2,44,35.0
2,44,47.0
2,44,26.0
2,44,23.0
2,44,19.0
2,44,15.0
2,44,14.0
2,44,31.0
2,44,24.0
2,44,24.0
2,44,44.0
2,44,33.0
2,44,19.0
2,44,18.0
2,44,18.0
2,44,45.0
2,44,41.0
2,44,27.0
2,44,21.0
2,44,11.0
2,44,15.0
2,44,16.0
2,44,19.0
2,44,16.0
2,44,21.0
2,44,24.0
2,44,31.0
2,44,19.0
2,44,18.0
2,44,19.0
2,44,35.0
2,44,19.0
2,44,39.0
2,44,31.0
2,44,13.0
2,44,27.0
2,44,13.0
2,44,19.0
2,44,26.0
2,44,22.0
2,44,21.0
2,44,24.0
2,44,18.0
2,44,26.0
2,44,26.0
2,44,20.0
2,44,24.0
2,44,16.0
2,44,24.0
2,44,18.0
2,44,33.0
2,44,19.0
2,44,25.0
2,44,37.0
2,44,14.0
2,44,19.0
2,44,21.0
2,44,39.0
2,44,35.0
2,44,29.0
2,44,36.0
2,44,12.0
2,44,16.0
2,44,29.0
2,44,12.0
2,44,22.0
2,44,23.0
2,44,23.0
2,44,32.0
2,44,29.0
2,44,22.0
2,44,25.0
2,44,30.0
2,44,43.0
2,44,21.0
2,44,28.0
2,44,19.0
2,44,32.0
2,44,33.0
2,44,35.0
2,44,37.0
2,44,18.0
2,44,20.0
2,44,30.0
2,44,31.0
2,44,39.0
2,44,29.0
2,44,28.0
2,44,55.0
2,44,30.0
2,44,28.0
2,44,34.0
2,44,51.0
2,44,18.0
2,44,44.0
2,44,27.0
2,44,11.0
2,44,11.0
2,44,29.0
2,44,25.0
2,44,16.0
2,44,39.0
2,44,18.0
2,44,15.0
2,44,18.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,18.0
2,44,33.0
2,44,44.0
2,44,29.0
2,44,17.0
2,44,18.0
2,44,14.0
2,44,20.0
2,44,21.0
2,44,38.0
2,44,18.0
2,44,29.0
2,44,27.0
2,44,36.0
2,44,11.0
2,44,13.0
2,44,15.0
2,44,35.0
2,44,29.0
2,44,34.0
2,44,14.0
2,44,19.0
2,44,29.0
2,44,26.0
2,44,19.0
2,44,15.0
2,44,13.0
2,44,38.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,15.0
2,44,24.0
2,44,24.0
2,44,26.0
2,44,36.0
2,44,43.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,33.0
2,44,18.0
2,44,63.0
2,44,23.0
2,44,23.0
2,44,24.0
2,44,16.0
2,44,22.0
2,44,16.0
2,44,17.0
2,44,28.0
2,44,28.0
2,44,29.0
2,44,37.0
2,44,25.0
2,44,14.0
2,44,44.0
2,44,45.0
2,44,22.0
2,44,33.0
2,44,29.0
2,44,21.0
2,44,11.0
2,44,21.0
2,44,22.0
2,44,26.0
2,44,43.0
2,44,20.0
2,44,34.0
2,44,11.0
2,44,34.0
2,44,17.0
2,44,24.0
2,44,31.0
2,44,29.0
2,44,12.0
2,44,23.0
2,44,18.0
2,44,33.0
2,44,12.0
2,44,50.0
2,44,15.0
2,44,24.0
2,44,49.0
2,44,19.0
2,44,30.0
2,44,12.0
2,44,20.0
2,44,23.0
2,44,31.0
2,44,22.0
2,44,40.0
2,44,28.0
2,44,21.0
2,44,32.0
2,44,33.0
2,44,19.0
2,44,12.0
2,44,18.0
2,44,19.0
2,44,46.0
2,44,14.0
2,44,38.0
2,44,21.0
2,44,17.0
2,44,22.0
2,44,17.0
2,44,19.0
2,44,39.0
2,44,12.0
2,44,23.0
2,44,16.0
2,44,13.0
2,44,23.0
2,44,19.0
2,44,26.0
2,44,19.0
2,44,22.0
2,44,15.0
2,44,16.0
2,44,21.0
2,44,23.0
2,44,21.0
2,44,18.0
2,44,30.0
2,44,16.0
2,44,36.0
2,44,39.0
2,44,54.0
2,44,15.0
2,44,18.0
2,44,21.0
2,44,16.0
2,44,19.0
2,44,29.0
2,44,30.0
2,44,18.0
2,44,28.0
2,44,25.0
2,44,25.0
2,44,40.0
2,44,37.0
2,44,19.0
2,44,31.0
2,44,21.0
2,44,23.0
2,44,15.0
2,44,34.0
2,44,33.0
2,44,30.0
2,44,19.0
2,44,20.0
2,44,19.0
2,44,16.0
2,44,26.0
2,44,12.0
2,44,18.0
2,44,28.0
2,44,16.0
2,44,31.0
2,44,35.0
2,44,39.0
2,44,20.0
2,44,14.0
2,44,21.0
2,44,19.0
2,44,15.0
2,44,32.0
2,44,20.0
2,44,18.0
2,44,37.0
2,44,28.0
2,44,18.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,29.0
2,44,33.0
2,44,28.0
2,44,17.0
2,44,25.0
2,44,33.0
2,44,24.0
2,44,29.0
2,44,37.0
2,44,17.0
2,44,13.0
2,44,13.0
2,44,32.0
2,44,28.0
2,44,27.0
2,44,21.0
2,44,13.0
2,44,26.0
2,44,19.0
2,44,26.0
2,44,41.0
2,44,33.0
2,44,43.0
2,44,19.0
2,44,12.0
2,44,15.0
2,44,18.0
2,44,15.0
2,44,19.0
2,44,21.0
2,44,40.0
2,44,23.0
2,44,22.0
2,44,23.0
2,44,19.0
2,44,23.0
2,44,38.0
2,44,26.0
2,44,39.0
2,44,40.0
2,44,59.0
2,44,15.0
2,44,22.0
2,44,12.0
2,44,23.0
2,44,28.0
2,44,51.0
2,44,22.0
2,44,21.0
2,44,15.0
2,44,18.0
2,44,22.0
2,44,13.0
2,44,19.0
2,44,36.0
2,44,29.0
2,44,20.0
2,44,32.0
2,44,22.0
2,44,24.0
2,44,37.0
2,44,24.0
2,44,41.0
2,44,24.0
2,44,32.0
2,44,34.0
2,44,33.0
2,44,21.0
2,44,35.0
2,44,23.0
2,44,24.0
2,44,24.0
2,44,47.0
2,44,19.0
2,44,44.0
2,44,15.0
2,44,37.0
2,44,20.0
2,44,17.0
2,44,13.0
2,44,33.0
2,44,61.0
2,44,24.0
2,44,19.0
2,44,12.0
2,44,33.0
2,44,22.0
2,44,33.0
2,44,36.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,26.0
2,44,33.0
2,44,35.0
2,44,19.0
2,44,18.0
2,44,16.0
2,44,14.0
2,44,15.0
2,44,25.0
2,44,23.0
2,44,16.0
2,44,28.0
2,44,34.0
2,44,47.0
2,44,14.0
2,44,24.0
2,44,27.0
2,44,40.0
2,44,26.0
2,44,32.0
2,44,38.0
2,44,21.0
2,44,15.0
2,44,68.0
2,44,15.0
2,44,29.0
2,44,35.0
2,44,47.0
2,44,26.0
2,44,23.0
2,44,19.0
2,44,15.0
2,44,14.0
2,44,31.0
2,44,24.0
2,44,24.0
2,44,44.0
2,44,33.0
2,44,19.0
2,44,18.0
2,44,18.0
2,44,45.0
2,44,41.0
2,44,27.0
2,44,21.0
2,44,11.0
2,44,15.0
2,44,16.0
2,44,19.0
2,44,16.0
2,44,21.0
2,44,24.0
2,44,31.0
2,44,30.0
2,44,20.0
2,44,17.0
2,44,27.0
2,44,47.0
2,44,41.0
2,44,42.0
2,44,16.0
2,44,19.0
2,44,19.0
2,44,33.0
2,44,22.0
2,44,41.0
2,44,42.0
2,44,42.0
2,44,44.0
2,44,11.0
2,44,22.0
2,44,21.0
2,44,40.0
2,44,49.0
2,44,29.0
2,44,45.0
2,44,12.0
2,44,33.0
2,44,30.0
2,44,30.0
2,44,39.0
2,44,27.0
2,44,38.0
2,44,24.0
2,44,43.0
2,44,23.0
2,44,16.0
2,44,18.0
2,44,16.0
2,44,21.0
2,44,18.0
2,44,28.0
2,44,47.0
2,44,36.0
2,44,24.0
2,44,40.0
2,44,13.0
2,44,17.0
2,44,18.0
2,44,21.0
2,44,19.0
2,44,21.0
2,44,25.0
2,44,21.0
2,44,36.0
2,44,28.0
2,44,18.0
2,44,20.0
2,44,26.0
2,44,22.0
2,44,56.0
2,44,19.0
2,44,18.0
2,44,19.0
2,44,35.0
2,44,19.0
2,44,39.0
2,44,31.0
2,44,13.0
2,44,27.0
2,44,13.0
2,44,19.0
2,44,26.0
2,44,22.0
2,44,21.0
2,44,24.0
2,44,18.0
2,44,26.0
2,44,26.0
2,44,20.0
2,44,24.0
2,44,16.0
2,44,24.0
2,44,18.0
2,44,33.0
2,44,19.0
2,44,25.0
2,44,37.0
2,44,14.0
2,44,19.0
2,44,21.0
2,44,39.0
2,44,35.0
2,44,29.0
2,44,36.0
2,44,12.0
2,44,16.0
2,44,29.0
2,44,12.0
2,44,22.0
2,44,23.0
2,44,23.0
2,44,32.0
2,44,29.0
2,44,22.0
2,44,25.0
2,44,30.0
2,44,43.0
2,44,21.0
2,44,28.0
2,44,19.0
2,44,32.0
2,44,33.0
2,44,35.0
2,44,37.0
2,44,18.0
2,44,20.0
2,44,30.0
2,44,31.0
2,44,39.0
2,44,29.0
2,44,28.0
2,44,55.0
2,44,30.0
2,44,28.0
2,44,34.0
2,44,51.0
2,44,18.0
2,44,44.0
2,44,27.0
2,44,11.0
2,44,11.0
2,44,29.0
2,44,25.0
2,44,16.0
2,44,39.0
2,44,18.0
2,44,15.0
2,44,18.0
2,44,19.0
2,44,20.0
2,44,27.0
2,44,18.0
2,44,33.0
2,44,44.0
2,44,29.0
2,44,17.0
2,44,18.0
2,44,14.0
2,44,20.0
2,44,21.0
2,44,38.0
2,44,18.0
2,44,29.0
2,44,27.0
2,44,36.0
2,44,11.0
2,44,22.0
2,44,26.0
2,44,43.0
2,44,20.0
2,44,34.0
2,44,11.0
2,44,34.0
2,44,17.0
2,44,24.0
2,44,31.0
2,44,29.0
2,44,12.0
2,44,23.0
2,44,18.0
2,44,33.0
2,44,12.0
2,44,50.0
2,44,15.0
2,44,24.0
2,44,49.0
2,44,19.0
2,44,30.0
2,44,12.0
2,44,20.0
2,44,23.0
2,44,31.0
2,44,22.0
2,44,40.0
2,44,28.0
2,44,21.0
2,44,32.0
2,44,33.0
2,44,19.0
2,44,12.0
2,44,18.0
2,44,19.0
2,44,46.0
2,44,14.0
2,44,38.0
2,44,21.0
2,44,17.0
2,44,22.0
2,44,16.0
2,44,31.0
2,44,35.0
2,44,39.0
2,44,20.0
2,44,14.0
2,44,21.0
2,44,19.0
2,44,15.0
2,44,32.0
2,44,20.0
2,44,18.0
2,44,37.0
2,44,28.0
2,44,18.0
2,44,21.0
2,44,23.0
2,44,25.0
2,44,29.0
2,44,33.0
2,44,28.0
2,44,17.0
2,44,25.0
2,44,33.0
2,44,24.0
2,44,29.0
2,44,37.0
2,44,17.0
2,44,13.0
2,44,13.0
2,44,32.0
2,44,28.0
2,44,27.0
2,44,21.0
2,44,13.0
2,44,26.0
2,44,19.0
2,44,26.0
2,44,41.0
2,44,33.0
2,44,43.0
2,44,19.0
2,44,12.0
2,44,15.0
2,44,18.0
2,44,15.0
2,44,19.0
2,44,21.0
2,44,40.0
2,44,23.0
2,44,22.0
2,44,23.0
2,44,19.0
2,44,23.0
2,44,38.0
2,44,26.0
2,44,39.0
2,44,40.0
2,44,59.0
2,44,15.0
2,44,22.0
2,44,12.0
2,44,23.0
2,44,28.0
2,44,51.0
2,44,22.0
2,44,21.0
2,44,15.0
2,44,18.0
2,44,22.0
2,44,13.0
2,44,19.0
2,44,36.0
2,44,29.0
2,44,20.0
2,44,32.0
2,44,30.0
2,44,20.0
2,44,17.0
2,44,27.0
2,44,47.0
2,44,41.0
2,44,42.0
2,44,16.0
2,44,19.0
2,44,19.0
2,44,33.0
2,44,22.0
2,44,41.0
2,44,42.0
2,44,42.0
2,44,44.0
2,44,11.0
2,44,22.0
2,44,21.0
2,44,40.0
2,44,49.0
2,44,29.0
2,44,45.0
2,44,12.0
2,44,33.0
2,44,30.0
2,44,30.0
2,44,39.0
2,44,27.0
2,44,38.0
2,44,24.0
2,44,43.0
2,44,23.0
2,44,16.0
2,44,18.0
2,44,16.0
2,44,21.0
2,44,18.0
2,44,28.0
2,44,47.0
2,44,36.0
2,44,24.0
2,44,40.0
2,44,13.0
2,44,17.0
2,44,18.0
2,44,21.0
2,44,19.0
2,44,21.0
2,44,25.0
2,44,21.0
2,44,36.0
2,44,28.0
2,44,18.0
2,44,20.0
2,44,26.0
2,44,22.0
2,44,56.0
2,44,13.0
2,44,15.0
2,44,35.0
2,44,29.0
2,44,34.0
2,44,14.0
2,44,19.0
2,44,29.0
2,44,26.0
2,44,19.0
2,44,15.0
2,44,13.0
2,44,38.0
